date,age,Inf,Pneum,A20_B99_excl_bac,A16_A19,A16,A17,A18,A19,A20_A48,A39,A50_A79,A80_B34,B05_B06,B20_B24,B35_B49,B45,B50_B89,B99,C00_D49,D50_D89,A20_B99_a_D50_D89,E00_E89,E10_E14,E40_E46,F01_F99,G05_G99,H00_H99_excl_cj_om,I00_I99,I60_I64,J00_J99_excl_PI_bron,J20_J22,K00_K95,K35,K80,L00_L99,M00_M99,N00_N99,N39,O00_O99,P00_P15,P05_P07,Q00_Q99,R00_R99,R00_R09,R10_R19,R20_R39,R40_R49,R50_R69,R70_R94,R95_R99,S00_T88,V01_Y99,denom
2009-05-01,19-39 years,5,1926,2367,3361,3229,212,367,338,343,1,5,990,0,747,240,170,235,18,319,1276,3350,798,271,34,34,262,6,1007,199,781,395,579,1,0,58,45,217,10,154,0,0,11,1911,207,112,4,16,337,12,1523,1715,2276,18130227
2009-06-01,19-39 years,25,2014,2390,3195,3046,209,339,337,406,7,3,935,0,791,233,181,241,8,289,1323,3381,785,305,31,35,289,6,979,195,806,501,585,1,3,52,34,228,5,152,0,0,10,2153,211,126,9,16,269,13,1788,1563,2055,18130227
2009-07-01,19-39 years,16,1974,2504,3430,3272,242,381,362,390,1,0,1057,0,768,252,195,272,15,310,1335,3531,835,318,39,43,269,8,1069,192,790,482,623,3,0,58,59,246,4,141,0,0,9,2115,257,111,3,13,327,6,1687,1603,2134,18130227
2009-08-01,19-39 years,34,2197,2423,3382,3230,212,400,381,386,2,3,975,0,814,233,177,256,15,347,1383,3489,808,318,37,37,300,4,1157,206,861,544,589,0,1,51,43,255,11,191,0,0,10,2074,203,91,3,13,295,11,1693,1742,2362,18130227
2009-09-01,19-39 years,33,1998,2270,3152,3021,190,350,355,344,4,1,960,0,743,210,166,222,4,306,1272,3242,751,305,27,39,252,6,965,164,774,491,574,0,1,56,56,244,10,162,0,0,8,1921,217,101,5,12,288,12,1573,1670,2185,18130227
2009-10-01,19-39 years,10,1841,2450,3350,3183,231,402,410,353,2,4,1061,4,753,255,191,282,6,320,1335,3436,741,251,27,23,276,10,923,175,761,489,552,5,1,56,47,236,7,160,0,0,14,1852,219,89,8,12,243,4,1503,1762,2321,18130227
2009-11-01,19-39 years,17,1743,2387,3227,3043,236,410,423,397,1,3,996,6,744,247,203,263,8,311,1240,3269,681,273,26,37,278,1,928,164,727,402,556,3,1,52,48,232,9,171,0,0,11,1732,169,105,1,11,257,15,1427,1672,2206,18130227
2009-12-01,19-39 years,5,1626,2361,2978,2828,210,331,335,351,1,2,1009,1,751,202,154,260,11,310,1232,3274,714,293,23,39,294,6,950,181,652,394,535,4,0,54,52,229,10,132,0,0,5,1769,172,95,3,17,281,13,1425,2082,2830,18130227
2010-01-01,19-39 years,3,1550,2376,2878,2744,211,345,328,357,2,5,1044,2,734,238,177,246,11,315,1185,3229,654,228,33,43,253,6,877,165,635,436,492,2,0,48,32,209,5,140,0,0,10,1541,129,71,8,10,153,9,1238,1783,2045,18554789
2010-02-01,19-39 years,5,1425,2162,2632,2483,178,284,304,356,1,10,938,3,652,194,141,232,5,292,1012,2884,591,222,20,20,233,3,741,150,589,379,466,4,1,45,34,185,5,144,0,0,9,1378,122,56,10,4,131,8,1113,1632,1867,18554789
2010-03-01,19-39 years,7,1405,2275,2850,2701,213,341,328,353,2,8,962,3,706,220,182,241,4,299,1137,3113,707,268,24,34,262,3,857,158,610,362,541,1,1,51,34,239,11,153,0,0,10,1460,129,86,5,9,196,7,1120,1733,1983,18554789
2010-04-01,19-39 years,7,1527,2367,2753,2618,207,337,318,393,2,6,959,20,758,210,166,240,7,295,1089,3162,698,271,26,33,266,6,901,165,619,384,561,3,1,40,41,248,4,131,0,0,5,1517,115,72,9,10,166,5,1214,1755,2003,18554789
2010-05-01,19-39 years,7,1653,2504,3022,2881,216,364,359,399,3,5,1041,10,870,207,166,246,6,335,1164,3385,742,275,28,39,275,5,1074,187,709,450,638,3,1,54,56,225,10,155,0,0,11,1654,151,101,13,8,211,12,1259,1820,2101,18554789
2010-06-01,19-39 years,15,1807,2477,3031,2877,215,350,348,384,3,3,1043,4,819,213,164,233,11,304,1157,3323,724,302,20,38,295,8,968,154,703,425,553,4,1,58,48,245,4,127,0,0,8,1728,173,63,12,6,245,9,1311,1803,2058,18554789
2010-07-01,19-39 years,7,1765,2430,3002,2830,207,391,405,322,3,3,1095,2,824,202,155,216,2,314,1074,3225,739,306,13,30,280,4,1004,160,643,458,513,4,3,48,39,261,10,150,0,0,13,1663,167,80,22,7,170,7,1287,1889,2130,18554789
2010-08-01,19-39 years,15,2045,2241,2910,2750,200,351,356,350,3,0,959,1,751,164,129,201,5,289,1111,3054,665,310,6,26,268,5,1061,189,634,458,530,1,1,40,43,230,5,128,0,0,11,1950,128,71,12,5,179,6,1639,1792,2006,18554789
2010-09-01,19-39 years,8,1821,2251,2936,2799,206,354,365,339,4,5,970,2,738,176,146,231,8,261,1111,3066,680,295,16,28,285,5,1011,171,642,412,501,5,1,47,39,229,7,135,0,0,5,1696,125,71,14,13,183,9,1361,1854,2098,18554789
2010-10-01,19-39 years,5,1740,2348,2855,2707,201,385,382,355,1,2,1019,3,741,190,148,243,12,310,1161,3209,702,310,16,35,257,2,890,170,586,424,497,3,3,56,38,277,11,127,0,0,7,1474,103,55,11,5,145,7,1209,1956,2207,18554789
2010-11-01,19-39 years,5,1447,2164,2628,2487,190,319,307,346,1,4,954,3,697,179,142,204,6,280,1061,2936,680,337,11,31,256,2,844,150,538,406,464,4,0,42,37,240,8,116,0,0,4,1319,88,36,9,9,113,9,1112,1755,1982,18554789
2010-12-01,19-39 years,5,1354,2170,2686,2526,213,324,322,347,2,4,922,2,745,143,118,213,8,291,1096,2981,661,298,17,37,252,5,904,187,550,389,495,3,2,44,34,258,6,113,0,0,11,1389,87,57,8,3,110,16,1169,2232,2563,18554789
2011-01-01,19-39 years,3,1292,2292,2679,2536,178,307,300,375,1,3,999,1,714,164,126,257,7,283,1042,3048,684,309,16,24,265,0,860,130,521,350,467,3,0,37,36,262,12,122,0,0,13,1183,20,13,2,2,27,5,1132,1535,1738,18954344
2011-02-01,19-39 years,4,1049,1997,2291,2186,172,287,262,330,2,4,879,0,629,156,120,210,7,293,969,2693,595,271,14,20,207,5,763,134,462,291,435,1,0,39,29,236,5,88,0,0,6,950,27,7,1,1,20,3,904,1512,1703,18954344
2011-03-01,19-39 years,6,1284,2274,2468,2322,168,280,286,371,0,3,1041,1,710,143,121,206,4,318,988,2977,579,266,18,22,260,6,808,164,479,325,489,1,0,58,36,233,7,95,0,0,4,1156,16,10,2,3,11,3,1119,1607,1832,18954344
2011-04-01,19-39 years,7,1149,2080,2243,2125,185,273,259,286,1,11,965,0,703,154,129,184,15,305,1042,2832,595,276,16,32,213,5,801,151,448,343,462,4,0,46,31,224,4,110,0,0,11,1146,14,8,1,0,27,3,1107,1609,1853,18954344
2011-05-01,19-39 years,16,1441,2360,2571,2416,181,334,334,383,3,8,1092,0,761,181,139,208,16,299,1130,3164,710,317,11,28,227,1,922,138,549,378,502,1,1,46,32,238,5,112,0,0,8,1225,18,12,7,1,31,4,1167,1591,1809,18954344
2011-06-01,19-39 years,33,1545,2281,2582,2426,164,298,319,369,2,9,1074,1,684,177,141,216,11,308,1071,3027,684,311,13,27,271,8,944,157,614,377,492,3,0,47,31,243,7,122,0,0,11,1374,22,6,2,3,36,4,1318,1627,1842,18954344
2011-07-01,19-39 years,20,1494,2195,2556,2401,194,321,342,380,4,9,974,0,715,176,133,202,10,266,1161,3039,712,328,17,35,282,4,935,160,606,356,456,0,2,74,37,274,6,94,0,0,13,1331,25,11,4,4,23,1,1276,1878,2161,18954344
2011-08-01,19-39 years,16,1467,2378,2624,2468,196,335,349,379,7,8,1066,0,791,172,142,223,11,288,1083,3164,670,320,14,28,247,6,959,176,565,378,491,1,0,44,30,249,4,114,0,0,7,1213,33,11,4,0,32,2,1151,1723,1936,18954344
2011-09-01,19-39 years,14,1280,2172,2606,2450,185,340,328,310,3,12,1004,1,717,158,121,204,20,295,1038,2920,660,343,27,20,241,3,839,134,559,312,457,1,1,38,35,276,8,101,0,0,9,1162,22,10,3,1,29,2,1113,1761,2044,18954344
2011-10-01,19-39 years,8,1245,2185,2497,2324,170,338,344,350,0,7,1012,1,704,155,131,197,13,267,1050,2963,628,325,13,33,237,5,913,157,556,349,449,2,0,45,31,244,6,114,0,0,9,1145,23,14,2,2,27,1,1087,1937,2242,18954344
2011-11-01,19-39 years,6,1185,2037,2391,2251,166,319,316,298,1,9,902,1,688,168,135,202,7,292,975,2754,587,311,16,29,223,6,803,134,523,295,449,3,1,44,34,247,4,100,0,0,7,1067,19,5,2,3,21,3,1023,1687,1895,18954344
2011-12-01,19-39 years,4,1168,2075,2285,2138,162,324,316,347,4,13,1010,0,617,146,117,177,8,285,1000,2782,642,325,15,23,254,4,777,133,495,305,453,6,1,37,22,235,5,102,0,0,14,1134,16,8,0,2,20,2,1093,2255,2575,18954344
2012-01-01,19-39 years,3,1093,2376,2444,2253,206,321,331,359,2,5,1146,0,713,168,139,244,9,334,1067,3139,688,342,16,16,259,5,891,161,571,343,535,7,0,52,29,262,10,102,0,0,10,997,11,0,1,1,6,3,975,1640,1863,19328710
2012-02-01,19-39 years,4,895,2161,2197,2044,180,252,264,329,1,1,982,0,737,146,116,227,16,368,959,2822,613,324,13,24,246,6,774,138,473,296,459,1,1,34,28,261,1,100,0,0,12,918,2,1,1,0,3,1,910,1528,1785,19328710
2012-03-01,19-39 years,5,954,2127,2231,2062,181,297,299,340,1,4,990,0,685,153,126,220,12,340,1055,2856,629,320,17,26,249,1,813,146,465,308,477,2,1,48,35,235,7,86,0,0,10,927,0,1,1,0,2,2,921,1706,1970,19328710
2012-04-01,19-39 years,2,1018,2108,2186,2046,150,311,311,346,2,5,976,1,682,141,104,234,9,308,1025,2800,594,274,22,23,224,1,812,157,541,292,437,3,2,45,34,231,8,90,0,0,15,983,3,0,0,1,4,0,975,1670,1917,19328710
2012-05-01,19-39 years,5,1048,2209,2208,2042,172,273,278,369,2,5,1000,0,746,155,121,219,11,330,998,2895,601,297,17,28,267,4,844,137,502,355,485,1,0,43,35,274,4,81,0,0,11,967,5,0,1,0,3,2,956,1563,1790,19328710
2012-06-01,19-39 years,12,1120,2219,2197,2048,169,279,284,345,0,9,1033,0,748,179,145,185,12,295,967,2902,632,326,17,22,246,12,833,168,548,312,467,3,1,40,30,223,6,88,0,0,8,1011,4,2,0,0,0,3,1002,1767,2017,19328710
2012-07-01,19-39 years,10,1170,2296,2344,2163,176,346,348,371,1,7,1155,0,699,154,135,190,11,341,1060,3048,677,385,16,41,287,6,895,166,573,327,471,4,1,52,25,260,4,86,0,0,13,1102,4,1,1,0,8,2,1086,1937,2241,19328710
2012-08-01,19-39 years,13,1247,2425,2425,2258,189,341,348,377,3,4,1111,0,836,178,141,214,15,338,1050,3110,723,379,21,28,289,1,960,206,581,374,469,2,0,50,45,287,10,99,0,0,14,1090,4,2,2,0,5,0,1077,1870,2116,19328710
2012-09-01,19-39 years,10,1089,2170,2201,2049,157,320,311,297,1,7,996,0,815,141,112,193,9,311,959,2847,591,312,18,29,273,6,893,165,521,333,464,5,0,29,26,237,5,107,0,0,10,1019,4,1,2,0,6,1,1005,1911,2194,19328710
2012-10-01,19-39 years,4,1086,2261,2202,2034,144,325,360,311,3,8,957,0,906,159,119,213,8,319,975,2939,649,353,26,29,249,2,803,145,513,305,389,2,2,40,27,260,2,83,0,0,7,947,2,2,1,1,7,1,933,1752,1985,19328710
2012-11-01,19-39 years,4,883,2258,2111,1967,206,285,300,333,3,4,1021,0,854,147,114,201,12,300,883,2815,556,311,14,34,239,3,770,139,447,266,407,2,1,47,29,247,5,70,0,0,6,925,5,2,0,0,6,2,910,1762,2025,19328710
2012-12-01,19-39 years,3,898,2255,2090,1940,162,302,314,353,3,8,912,0,905,147,113,218,11,308,838,2811,594,306,14,32,276,3,812,154,458,269,446,3,2,39,27,258,5,94,0,0,15,941,3,1,0,0,5,0,932,2517,2880,19328710
2013-01-01,19-39 years,3,882,2425,2095,1936,165,279,276,354,5,7,985,0,975,153,123,231,8,369,872,3006,610,342,12,26,247,5,813,154,469,270,491,2,2,48,32,266,9,99,0,0,9,887,1,0,0,1,2,0,885,1517,1734,19684052
2013-02-01,19-39 years,5,704,2158,1859,1707,173,265,269,306,0,5,894,0,885,170,134,218,8,318,804,2681,572,306,16,26,191,2,700,115,407,217,361,3,0,32,23,205,4,78,0,0,10,796,0,0,1,0,6,1,788,1526,1760,19684052
2013-03-01,19-39 years,5,790,2334,1997,1840,178,247,255,356,1,6,939,0,1001,135,100,195,8,313,897,2905,595,297,20,26,244,4,811,174,429,254,484,2,0,44,33,283,1,86,0,0,9,877,3,0,0,0,0,0,874,1882,2166,19684052
2013-04-01,19-39 years,5,892,2308,2005,1849,165,282,321,317,1,6,918,0,993,184,148,218,11,291,859,2871,617,328,17,29,235,5,733,149,395,266,403,4,0,44,42,274,4,78,0,0,11,819,5,0,0,0,2,0,812,1506,1744,19684052
2013-05-01,19-39 years,8,949,2263,1871,1715,158,265,277,348,0,4,877,0,965,160,121,177,15,347,848,2801,615,335,20,25,270,4,876,159,496,265,428,5,1,42,33,228,11,87,0,0,8,885,2,0,0,0,3,2,879,1691,1956,19684052
2013-06-01,19-39 years,14,1117,2284,1995,1858,161,278,288,340,1,3,911,0,947,166,129,173,11,309,815,2817,615,336,15,32,288,4,842,145,451,279,418,1,1,43,33,276,6,109,0,0,20,1003,1,2,0,0,2,0,998,1997,2327,19684052
2013-07-01,19-39 years,7,960,2408,2037,1885,167,272,301,375,2,4,965,0,963,178,144,203,9,289,845,2939,647,361,12,36,252,1,930,151,505,312,438,4,0,48,33,288,11,74,0,0,15,873,3,0,0,0,3,0,867,1851,2135,19684052
2013-08-01,19-39 years,9,1017,2250,1941,1800,152,285,292,311,0,10,918,0,922,142,119,189,6,318,791,2744,590,305,16,31,255,4,835,162,442,283,419,2,2,39,23,268,8,86,0,0,15,923,1,2,0,1,1,0,919,1925,2224,19684052
2013-09-01,19-39 years,8,869,2289,1944,1801,157,249,275,398,2,5,991,0,896,146,126,186,11,292,774,2780,580,306,13,26,231,3,842,137,475,262,408,3,1,29,41,254,3,77,0,0,8,868,0,0,0,0,1,0,867,2043,2321,19684052
2013-10-01,19-39 years,11,851,2262,2021,1863,154,273,297,319,0,4,955,1,940,151,122,189,6,337,787,2756,603,343,12,25,233,3,793,143,445,222,436,1,0,37,23,250,9,93,0,0,14,850,1,0,1,0,4,0,844,1794,2062,19684052
2013-11-01,19-39 years,3,756,2105,1797,1667,150,243,268,345,1,8,868,0,834,139,111,182,10,329,744,2566,522,285,12,20,222,2,808,148,403,220,417,2,1,42,29,238,5,88,0,0,8,795,0,0,0,0,0,0,795,2013,2345,19684052
2013-12-01,19-39 years,7,761,2168,1714,1583,153,223,239,332,0,5,913,0,868,163,137,178,10,328,744,2646,584,331,7,25,229,2,832,165,437,187,427,3,1,31,30,236,9,67,0,0,9,859,0,0,0,0,1,1,858,2506,2837,19684052
2014-01-01,19-39 years,3,739,2393,1933,1768,161,261,279,363,2,3,1009,0,977,147,107,227,1,326,840,2915,657,348,16,18,247,7,783,145,440,244,445,6,1,56,34,278,6,91,0,0,7,790,1,0,1,0,0,0,788,1715,1950,20029252
2014-02-01,19-39 years,1,624,1964,1570,1442,120,244,254,310,0,5,885,0,741,141,122,168,3,282,675,2406,521,277,12,21,229,3,670,133,358,189,429,7,2,38,29,241,4,74,0,0,13,737,0,0,0,0,0,0,737,1602,1819,20029252
2014-03-01,19-39 years,2,739,2219,1732,1590,164,240,266,358,3,5,962,0,868,142,111,190,6,377,746,2671,554,306,14,29,236,3,783,157,422,200,428,3,3,46,32,258,12,98,0,0,4,716,1,0,0,0,0,1,714,1908,2193,20029252
2014-04-01,19-39 years,7,779,2057,1632,1506,137,230,235,318,1,5,882,0,798,136,116,199,8,325,723,2535,585,327,14,29,246,3,740,144,409,195,432,3,1,35,18,265,6,81,0,0,13,733,0,0,0,0,1,0,732,1714,1980,20029252
2014-05-01,19-39 years,2,832,2285,1783,1657,156,261,275,388,1,3,969,0,893,130,114,204,5,343,804,2768,642,343,13,24,224,2,813,149,442,209,418,3,0,51,31,285,5,105,0,0,15,836,0,0,0,0,1,0,835,1727,1962,20029252
2014-06-01,19-39 years,6,885,2211,1804,1674,147,240,273,375,0,6,956,0,857,140,111,188,3,321,791,2714,616,359,12,33,247,2,878,163,498,235,459,0,1,45,24,284,12,92,0,0,9,908,0,0,0,0,0,0,908,1823,2110,20029252
2014-07-01,19-39 years,13,995,2344,1927,1749,177,257,298,342,3,7,998,0,945,168,138,196,7,325,817,2880,674,384,15,32,261,5,879,177,531,243,457,1,0,30,48,286,3,76,0,0,18,879,0,0,0,0,1,0,878,1875,2195,20029252
2014-08-01,19-39 years,8,817,2186,1774,1654,143,243,276,364,3,6,916,0,860,171,150,190,4,342,704,2641,573,340,10,35,242,3,801,127,459,257,426,2,0,29,32,261,5,91,0,0,10,871,0,0,0,0,1,0,870,2062,2338,20029252
2014-09-01,19-39 years,7,794,2161,1776,1664,139,246,259,363,2,8,945,0,824,135,106,186,2,341,735,2579,597,338,10,26,235,6,760,131,463,227,440,1,0,45,40,235,2,92,0,0,9,761,0,0,0,0,0,0,761,1940,2230,20029252
2014-10-01,19-39 years,3,770,2246,1777,1640,148,238,285,390,1,8,947,0,883,144,113,182,6,348,774,2732,609,354,8,30,264,5,798,152,428,218,425,4,2,36,32,293,5,97,0,0,10,768,0,0,0,0,3,1,764,1959,2242,20029252
2014-11-01,19-39 years,4,672,2100,1610,1477,121,216,220,331,1,4,854,0,866,140,116,176,8,320,648,2471,536,299,17,26,237,2,759,143,404,182,448,5,0,38,23,249,5,84,0,0,13,725,0,0,0,0,1,0,724,2002,2322,20029252
2014-12-01,19-39 years,2,696,2081,1654,1519,150,233,245,357,0,4,887,0,840,125,103,156,7,333,655,2493,565,317,8,31,230,3,783,133,425,184,425,3,0,36,27,278,2,75,0,0,14,842,0,0,0,0,2,1,839,2433,2789,20029252
2015-01-01,19-39 years,1,720,2293,1613,1491,154,221,232,364,1,7,1040,0,877,142,125,203,9,306,639,2664,566,320,14,30,245,5,760,128,422,197,426,6,0,48,30,252,9,86,0,0,10,733,0,0,0,0,0,0,733,1728,1995,20366902
2015-02-01,19-39 years,1,647,2016,1432,1327,136,194,202,339,1,6,837,0,823,139,117,188,8,296,575,2351,494,269,14,21,219,1,697,131,359,189,371,7,2,38,34,257,6,68,0,0,12,623,0,0,0,0,0,0,623,1687,1909,20366902
2015-03-01,19-39 years,3,655,2191,1551,1423,122,208,223,403,1,5,959,0,853,142,120,207,3,319,617,2546,572,330,10,29,259,4,791,148,417,208,455,4,0,44,42,271,4,71,0,0,7,696,0,0,0,0,2,0,694,1890,2183,20366902
2015-04-01,19-39 years,3,673,2071,1522,1394,153,206,234,357,0,5,933,0,812,130,111,148,1,329,647,2467,535,299,16,34,243,6,736,140,367,199,425,3,0,44,42,258,6,88,0,0,8,674,0,0,1,0,1,0,673,1740,2033,20366902
2015-05-01,19-39 years,7,808,2063,1607,1463,120,226,263,340,0,3,943,1,787,130,112,169,5,321,610,2439,594,298,12,25,227,2,851,159,467,169,406,4,0,48,24,294,7,95,0,0,16,799,0,0,0,0,0,0,799,1917,2271,20366902
2015-06-01,19-39 years,14,895,2189,1666,1530,139,225,247,332,1,3,959,1,863,115,98,202,7,313,686,2565,620,338,19,33,252,4,819,148,503,243,480,7,1,50,37,261,6,96,0,0,17,832,0,0,1,0,0,0,831,1727,2019,20366902
2015-07-01,19-39 years,14,829,2319,1760,1603,167,228,270,398,0,6,1020,0,899,146,128,186,4,370,661,2712,568,310,15,34,260,8,871,165,489,231,417,2,2,48,38,251,3,87,0,0,11,794,0,0,0,0,0,1,794,1922,2234,20366902
2015-08-01,19-39 years,4,789,2128,1646,1518,150,210,226,308,0,3,935,0,851,167,138,204,2,363,704,2558,564,309,16,37,223,5,814,148,455,205,411,4,1,38,38,241,5,61,0,0,11,745,0,0,1,0,0,0,744,2254,2605,20366902
2015-09-01,19-39 years,4,705,2175,1623,1470,140,244,275,369,3,8,968,0,854,138,122,201,6,305,640,2557,528,321,19,28,213,3,840,164,411,186,419,3,1,54,32,264,11,59,0,0,15,749,0,0,0,0,0,0,749,1901,2218,20366902
2015-10-01,19-39 years,1,705,2181,1541,1403,134,228,263,401,1,7,1021,0,787,128,105,209,4,325,636,2547,589,348,13,37,247,3,784,129,409,159,446,3,0,38,24,243,3,88,0,0,12,685,0,0,0,0,0,0,685,2194,2564,20366902
2015-11-01,19-39 years,2,621,2084,1523,1412,144,230,257,384,0,6,952,0,789,126,103,161,5,387,641,2466,556,335,16,39,205,1,741,127,391,183,387,3,1,46,49,252,12,60,0,0,6,702,0,0,0,0,0,0,702,2016,2312,20366902
2015-12-01,19-39 years,2,631,2022,1425,1283,135,214,261,413,1,7,892,0,750,127,103,187,3,337,640,2414,577,344,7,41,229,3,799,141,387,186,415,4,1,44,36,282,14,72,0,0,9,810,0,0,0,0,0,0,810,2596,3070,20366902
2016-01-01,19-39 years,0,636,2087,1491,1343,149,225,252,357,2,2,992,0,746,115,90,202,8,326,629,2483,572,338,13,36,238,3,758,154,405,162,398,5,0,40,34,266,15,75,0,0,21,761,0,0,0,0,0,0,761,1992,2215,20686072
2016-02-01,19-39 years,0,540,1814,1247,1141,109,197,224,303,1,9,840,0,666,125,108,172,3,312,563,2150,498,271,15,20,209,3,686,129,317,132,362,4,0,26,24,240,8,67,0,0,9,686,0,0,1,0,0,1,684,1801,1976,20686072
2016-03-01,19-39 years,1,611,2065,1386,1273,126,202,241,357,1,6,933,0,789,136,109,179,7,347,661,2415,544,322,9,35,204,2,787,160,388,174,400,4,0,26,37,261,9,68,0,0,8,728,0,0,0,0,0,0,728,1969,2192,20686072
2016-04-01,19-39 years,1,626,1927,1321,1201,129,189,207,385,0,5,850,0,743,113,100,181,4,322,570,2253,498,293,15,29,193,3,732,135,362,161,400,2,1,46,35,269,7,75,0,0,5,709,0,0,0,0,0,0,709,1967,2172,20686072
2016-05-01,19-39 years,4,670,2062,1450,1318,137,205,226,345,0,3,922,0,815,135,116,141,4,321,596,2407,532,311,13,31,241,3,809,139,389,190,404,1,2,38,33,254,5,69,0,0,9,819,0,0,0,0,0,1,818,1990,2208,20686072
2016-06-01,19-39 years,6,785,2097,1479,1347,120,226,262,383,1,7,917,0,820,137,117,153,2,333,643,2453,559,328,20,41,224,4,839,161,402,172,402,2,4,37,32,264,8,80,0,0,14,791,0,0,0,0,0,0,791,1905,2117,20686072
2016-07-01,19-39 years,10,817,2218,1577,1426,131,233,292,376,2,7,959,0,887,144,119,212,2,336,626,2561,590,341,14,41,242,2,917,160,421,206,384,4,1,35,38,257,6,72,0,0,8,911,0,0,0,0,1,0,910,2320,2629,20686072
2016-08-01,19-39 years,4,803,2096,1461,1356,139,221,237,380,1,8,911,0,855,132,100,163,2,340,632,2464,599,348,14,35,222,3,760,133,409,215,412,4,1,49,33,286,6,64,0,0,13,826,0,0,0,0,0,1,825,2085,2321,20686072
2016-09-01,19-39 years,7,747,1946,1317,1192,113,207,241,367,1,6,860,0,746,133,109,172,5,306,542,2264,496,286,8,37,210,2,735,149,374,192,361,4,1,41,37,254,7,69,0,0,13,776,0,0,1,0,0,1,774,2108,2342,20686072
2016-10-01,19-39 years,2,663,2012,1351,1241,120,169,209,344,2,9,923,0,785,134,113,176,2,330,526,2302,512,298,11,38,226,5,786,122,368,165,382,1,2,30,29,284,8,50,0,0,8,776,0,0,0,0,0,0,776,2182,2405,20686072
2016-11-01,19-39 years,1,560,1834,1211,1089,97,179,198,296,0,5,849,0,736,113,91,160,2,303,500,2088,471,273,10,31,218,6,717,119,324,157,352,3,1,30,24,247,4,61,0,0,11,688,0,0,0,0,0,0,688,1908,2093,20686072
2016-12-01,19-39 years,0,608,1778,1220,1137,97,182,178,320,0,10,804,0,692,116,93,157,3,330,524,2063,495,284,10,36,220,9,687,109,356,127,331,2,2,32,32,236,3,62,0,0,11,749,0,0,0,0,1,0,748,2390,2724,20686072
1999-01-01,40-64 years,6,763,631,1133,1110,35,40,32,279,0,9,69,0,177,36,26,69,10,1124,306,888,862,557,60,97,251,2,2627,690,876,57,572,4,1,67,56,260,18,12,0,0,8,1553,194,79,5,25,234,14,1065,891,1189,8072214
1999-02-01,40-64 years,3,675,558,912,887,33,35,26,238,1,6,82,0,146,31,22,63,10,1086,282,788,753,484,57,82,199,3,2259,597,829,46,546,2,1,40,49,215,11,7,0,0,3,1266,146,58,8,30,191,12,885,785,1041,8072214
1999-03-01,40-64 years,8,758,591,1046,1023,22,48,35,255,0,6,78,0,169,36,30,60,7,1149,315,851,852,564,62,114,224,4,2583,677,848,51,625,3,1,61,49,249,8,3,0,0,14,1430,168,64,8,28,234,14,971,846,1133,8072214
1999-04-01,40-64 years,7,745,563,1066,1046,36,41,40,218,2,3,89,0,157,32,20,71,6,1150,333,840,853,567,67,113,197,0,2560,635,865,60,658,2,3,55,56,241,7,3,0,0,14,1437,161,68,5,17,217,13,1015,822,1127,8072214
1999-05-01,40-64 years,10,845,637,1072,1056,31,31,28,271,0,8,78,0,166,28,15,74,6,1210,324,893,911,623,59,115,223,3,2863,799,953,61,674,2,0,76,59,291,16,11,0,0,8,1525,196,66,5,25,225,20,1064,847,1156,8072214
1999-06-01,40-64 years,26,970,515,1129,1113,26,33,34,203,0,9,84,0,139,23,16,49,12,1073,298,771,907,629,54,117,242,6,2856,743,1037,51,578,3,1,62,49,239,7,9,0,0,16,1661,188,83,10,28,231,12,1174,774,1068,8072214
1999-07-01,40-64 years,51,1160,575,1360,1344,29,46,33,248,1,8,93,0,156,38,28,27,12,1252,343,863,985,693,66,130,277,7,3328,845,1276,90,602,3,4,62,61,229,16,7,0,0,7,1672,221,80,11,17,229,10,1154,894,1206,8072214
1999-08-01,40-64 years,31,1141,539,1322,1295,36,49,37,244,0,3,99,1,138,28,20,23,10,1175,359,846,934,656,59,120,276,8,3127,813,1181,72,619,0,1,73,54,253,10,9,0,0,15,1757,218,57,8,29,262,9,1234,871,1166,8072214
1999-09-01,40-64 years,21,922,619,1312,1295,33,50,46,251,0,8,88,0,199,42,29,45,7,1095,335,895,879,621,43,98,227,2,2855,778,994,58,535,1,3,69,56,244,10,14,0,0,15,1564,181,50,12,22,226,14,1108,744,1043,8072214
1999-10-01,40-64 years,7,974,665,1369,1338,34,67,48,261,1,3,110,0,204,38,28,45,17,1233,360,974,962,678,61,122,253,4,2802,744,1035,60,604,1,5,68,55,264,20,7,0,0,9,1718,209,77,8,29,241,14,1210,956,1287,8072214
1999-11-01,40-64 years,10,878,615,1250,1229,28,39,35,256,1,8,107,0,168,23,17,57,13,1127,364,913,851,597,43,106,241,5,2677,712,943,51,587,2,2,70,56,266,14,7,0,0,8,1529,185,76,5,26,251,11,1041,849,1142,8072214
1999-12-01,40-64 years,14,955,633,1287,1262,41,44,37,250,2,1,105,1,178,32,24,64,7,1143,409,982,924,602,41,107,253,4,2711,729,935,80,598,3,3,64,43,298,19,8,0,0,9,1598,187,73,8,20,245,18,1117,953,1303,8072214
2000-01-01,40-64 years,9,880,720,1259,1239,35,43,41,324,0,0,100,0,187,42,32,65,18,1166,401,1048,963,631,54,110,271,4,2815,792,901,59,620,2,2,87,50,274,24,6,0,0,13,1625,183,74,14,19,229,18,1148,771,1023,8330421
2000-02-01,40-64 years,10,822,599,1108,1089,36,45,43,235,0,6,126,0,153,40,35,45,10,1031,357,902,798,529,59,83,210,4,2293,660,765,75,531,0,0,81,40,250,19,5,0,0,11,1462,171,78,6,15,222,17,1009,673,915,8330421
