"age_group","date","J12_18","A10_B99_nopneumo","A17","A18","A19","A39","A41","B20_24","B34","B96","B97","B99","C00_D48","D50_89","E00_99","E10_14","E40_46","G00_99_SY","H00_99_SY","I00_99","I60_64","cJ20_J22","K00_99","K35","K80","L00_99","M00_99","N00_99","N39","P00_99","P05_07","Q00_99","S00_T99","U00_99","V00_Y99","Z00_99","ach_noj"
7,"2008-03-01",6663,4768,NA,NA,NA,NA,769,41,7,35,NA,NA,8992,1066,5260,3272,1140,2132,1062,28444,4043,76,11345,103,1294,1529,2318,6570,1078,194,NA,158,4958,NA,25,2004,88697
7,"2008-04-01",6991,5129,NA,NA,NA,NA,797,43,8,43,NA,NA,8866,1022,5280,3224,1077,2102,1020,28342,4191,92,11046,119,1237,1536,2219,6600,989,158,NA,157,5164,NA,27,2023,88547
7,"2008-05-01",7928,4462,NA,NA,NA,NA,817,44,2,48,NA,NA,8777,1021,5215,3333,980,2128,1050,28958,4360,88,11002,91,1232,1524,2178,6455,1089,172,NA,189,5479,NA,36,1783,87635
7,"2008-06-01",7965,3894,NA,NA,NA,NA,834,52,5,54,NA,NA,9247,970,5167,3352,963,2045,1109,29424,4508,109,11354,108,1385,1540,2329,6536,1035,236,NA,214,5738,NA,23,1810,87809
7,"2008-07-01",9124,4068,NA,NA,NA,NA,871,50,4,34,NA,NA,9333,1058,5489,3670,957,2207,1195,31750,4693,119,11473,118,1301,1507,2403,6789,1092,264,NA,224,6166,NA,33,1827,91929
7,"2008-08-01",7750,3957,NA,NA,NA,NA,821,49,4,33,NA,NA,9145,1037,5648,3696,1004,2078,1490,30843,4788,84,11701,108,1273,1486,2424,6896,1068,187,NA,165,5775,NA,24,1810,90784
7,"2008-09-01",7693,3993,NA,NA,NA,NA,872,43,6,33,NA,NA,9176,1064,5721,3700,1075,2057,1513,30566,4718,85,11277,100,1300,1554,2525,7116,1117,173,NA,202,5753,NA,29,1768,90512
7,"2008-10-01",7830,3884,NA,NA,NA,NA,923,41,5,33,NA,NA,9403,1103,5744,3620,1086,2144,1652,29877,4658,93,11041,130,1280,1588,2393,7218,1191,137,NA,173,5853,NA,22,1728,89829
7,"2008-11-01",6218,3470,NA,NA,NA,NA,832,42,4,33,NA,NA,8842,903,5321,3434,1007,2037,1591,27515,4267,60,10840,98,1235,1448,2069,6668,1072,115,NA,160,5341,NA,16,1452,83357
7,"2008-12-01",6447,3795,NA,NA,NA,NA,884,41,5,34,NA,NA,7774,1062,5201,3346,1011,1893,1164,26850,4550,76,9701,99,1094,1372,1643,6301,1148,74,NA,167,5610,NA,15,1270,79624
7,"2009-01-01",6950,4173,NA,NA,NA,NA,929,46,3,36,NA,NA,8859,1137,5849,3748,1161,2256,1268,29744,4678,93,10422,122,1182,1319,1869,7152,1365,62,NA,132,5786,NA,25,1291,88410
7,"2009-02-01",6102,3954,NA,NA,NA,NA,831,38,10,54,NA,NA,8005,989,5188,3253,1022,1863,1349,26088,4212,62,10012,125,1107,1389,1688,6834,1275,44,NA,138,5292,NA,18,1125,80420
7,"2009-03-01",7876,4944,NA,NA,NA,NA,1066,54,9,55,NA,NA,10342,1195,6092,3729,1206,2224,1931,30809,4844,99,12458,128,1589,1747,2110,8337,1509,45,NA,154,6100,NA,29,1384,97536
7,"2009-04-01",8351,4634,NA,NA,NA,NA,1019,54,9,25,NA,NA,9118,1068,5555,3494,1054,2074,1666,28767,4866,134,11093,116,1314,1680,1974,7269,1335,46,NA,149,5937,NA,35,1209,88813
7,"2009-05-01",9107,4333,NA,NA,NA,NA,981,59,14,26,NA,NA,9890,1043,5559,3523,1015,2160,1925,30191,4978,139,11895,109,1500,1683,2133,7360,1287,58,NA,135,6362,NA,21,1317,92606
7,"2009-06-01",9323,4372,NA,NA,NA,NA,1050,52,13,35,NA,NA,9699,1040,5503,3597,1013,2270,1922,31662,5136,145,11593,128,1445,1735,2109,7375,1251,61,NA,152,6423,NA,30,1372,93404
7,"2009-07-01",10516,4523,NA,NA,NA,NA,1060,59,11,23,NA,NA,9763,1049,5732,3808,1052,2276,2049,32601,5416,113,11810,123,1428,1877,2223,7785,1381,49,NA,134,6554,NA,24,1305,95914
7,"2009-08-01",10153,4197,NA,NA,NA,NA,1032,42,15,25,NA,NA,10183,1061,5648,3755,1026,2165,1980,31367,5157,128,11798,124,1472,1778,2143,7437,1261,51,NA,147,6402,NA,33,1191,93415
7,"2009-09-01",8758,4177,NA,NA,NA,NA,1074,46,13,25,NA,NA,10139,1139,5859,3866,1067,2215,2323,30268,5017,113,11967,136,1537,1815,2167,7742,1381,48,NA,164,6093,NA,22,1186,93310
7,"2009-10-01",8331,4167,NA,NA,NA,NA,1074,64,13,22,NA,NA,9981,1172,6049,3913,1161,2175,2325,30996,5217,90,12269,109,1523,1882,2112,8000,1408,43,NA,149,6223,NA,22,1254,95142
7,"2009-11-01",7636,4190,NA,NA,NA,NA,1040,54,6,10,NA,NA,10201,1095,6153,3922,1180,2162,2011,29724,5051,102,12013,133,1501,1851,2263,8042,1456,52,NA,137,6066,NA,34,1211,93822
7,"2009-12-01",7134,4442,NA,NA,NA,NA,1121,46,16,12,NA,NA,8728,1114,5724,3692,1059,1908,1489,27919,4939,103,10837,137,1238,1717,1878,7445,1501,44,NA,97,5956,NA,37,1114,87103
7,"2010-01-01",7640,5104,NA,NA,NA,NA,1208,58,14,9,NA,NA,9950,1194,6344,4010,1246,2104,1724,29307,5019,103,11488,133,1319,1821,1906,7927,1669,46,NA,120,5997,NA,43,1145,93985
7,"2010-02-01",6762,5032,NA,NA,NA,NA,1215,44,16,13,NA,NA,9166,1224,6038,3701,1182,1969,1759,26393,4503,76,10845,122,1252,1828,1824,7686,1678,38,NA,119,5448,NA,26,984,87400
7,"2010-03-01",7967,5639,NA,NA,NA,NA,1287,62,24,23,NA,NA,11550,1287,6434,3986,1260,2271,2581,30950,5114,102,13160,156,1650,2095,2284,9123,1801,51,NA,154,6524,NA,36,1205,102678
7,"2010-04-01",8244,5424,NA,NA,NA,NA,1165,58,10,12,NA,NA,10286,1137,5788,3659,1106,2358,2271,29153,5016,128,11903,128,1460,2143,2127,8162,1581,34,NA,154,6197,NA,33,1080,95297
7,"2010-05-01",8895,5232,NA,NA,NA,NA,1192,53,16,14,NA,NA,10940,1180,5716,3633,1123,2323,2340,30626,5038,141,12811,125,1620,2149,2227,8383,1565,49,NA,167,6806,NA,24,1127,99058
7,"2010-06-01",9418,4732,NA,NA,NA,NA,1268,57,16,7,NA,NA,10323,1050,5495,3663,1005,2184,2149,30271,5075,115,11645,117,1425,1927,2106,7822,1407,46,NA,141,6543,NA,24,1043,93925
7,"2010-07-01",9741,4729,NA,NA,NA,NA,1185,53,16,17,NA,NA,10271,1166,5920,3930,1106,2162,2392,31899,5417,159,12206,118,1476,1999,2168,8035,1557,49,NA,159,6791,NA,29,1161,97676
7,"2010-08-01",9987,4784,NA,NA,NA,NA,1333,59,12,31,NA,NA,11244,1116,6398,4245,1120,2344,2471,33792,5569,144,12882,132,1682,2151,2383,8476,1581,43,NA,154,6914,NA,29,1150,103128
7,"2010-09-01",9999,4440,NA,NA,NA,NA,1215,53,22,4,NA,NA,10284,1151,6238,4011,1149,2137,2455,30857,5237,134,12134,121,1498,1917,2246,7956,1508,57,NA,126,6475,NA,25,1085,95949
7,"2010-10-01",8714,4398,NA,NA,NA,NA,1249,50,9,15,NA,NA,10037,1161,6184,4056,1166,2159,2540,31262,5320,137,12028,124,1482,1983,2161,8162,1618,49,NA,172,6664,NA,26,1034,96337
7,"2010-11-01",8391,4714,NA,NA,NA,NA,1337,58,18,10,NA,NA,10769,1262,6100,3996,1189,2125,2537,30593,5214,141,12249,121,1502,1994,2284,8512,1644,38,NA,154,6385,NA,30,1037,97291
7,"2010-12-01",8913,4983,NA,NA,NA,NA,1266,58,33,10,NA,NA,9573,1145,5900,3704,1129,2000,2016,28389,5050,118,11082,141,1314,1848,1815,7559,1586,46,NA,120,6497,NA,24,982,90461
7,"2011-01-01",10762,5600,NA,NA,NA,NA,1368,68,35,5,NA,NA,10698,1277,6500,4109,1257,2058,2142,29768,5199,191,11459,149,1293,2132,2085,8200,1737,58,NA,140,6462,NA,26,1024,97574
7,"2011-02-01",8795,5355,NA,NA,NA,NA,1286,64,26,7,NA,NA,10462,1199,5791,3685,1051,1943,2675,27849,4843,149,11642,109,1461,2138,2022,8184,1641,63,NA,156,6224,NA,27,995,93484
7,"2011-03-01",9439,5712,NA,NA,NA,NA,1391,53,29,19,NA,NA,10971,1234,6142,3878,1208,2099,2657,30886,5375,153,12357,144,1611,2215,2165,8633,1779,56,NA,153,6717,NA,30,1038,99759
7,"2011-04-01",8936,5486,NA,NA,NA,NA,1305,56,25,13,NA,NA,10251,1169,5428,3446,1087,2038,2630,28655,5088,126,11618,118,1354,2163,2053,7964,1668,45,NA,124,6539,NA,25,988,92904
7,"2011-05-01",9661,5446,NA,NA,NA,NA,1351,73,34,8,NA,NA,11528,1155,5557,3553,1092,2054,3184,31266,5527,121,12503,130,1614,2371,2203,8487,1639,39,NA,143,7150,NA,28,1052,99977
7,"2011-06-01",10112,4941,NA,NA,NA,NA,1394,56,25,9,NA,NA,10806,1059,5583,3742,1022,2152,2739,30712,5472,133,11843,120,1477,2140,2108,8137,1520,52,NA,153,6997,NA,23,1047,96072
7,"2011-07-01",10506,5002,NA,NA,NA,NA,1493,43,21,10,NA,NA,10955,1174,5911,4022,1035,2026,2675,31563,5579,121,11891,110,1534,2289,2101,8035,1586,46,NA,139,7193,NA,26,1101,97791
7,"2011-08-01",9328,4999,NA,NA,NA,NA,1499,69,11,18,NA,NA,12278,1249,6449,4322,1095,2223,2973,32998,5722,133,13030,115,1678,2452,2334,8888,1716,46,NA,153,7603,NA,27,1088,104805
7,"2011-09-01",9038,4699,NA,NA,NA,NA,1466,69,19,17,NA,NA,11112,1173,6118,4147,1065,2096,2877,31173,5506,141,12219,130,1493,2213,2095,8407,1647,39,NA,159,7012,NA,34,1053,98240
7,"2011-10-01",8408,4805,NA,NA,NA,NA,1459,59,16,9,NA,NA,11297,1200,6142,4034,1196,2094,2571,31460,5517,114,12500,145,1562,2307,2129,8648,1787,38,NA,139,7215,NA,30,1091,99669
7,"2011-11-01",7844,4786,NA,NA,NA,NA,1429,63,18,5,NA,NA,10992,1201,6030,4019,1094,2040,2794,30575,5348,115,12210,138,1535,2298,2077,8254,1801,35,NA,146,6838,NA,14,1067,97428
7,"2011-12-01",7518,4767,NA,NA,NA,NA,1383,72,19,10,NA,NA,10420,1201,5591,3660,1102,1943,2079,28472,5234,97,11520,136,1387,2062,1818,7899,1799,44,NA,111,6727,NA,24,1020,91713
7,"2012-01-01",7576,5269,NA,NA,NA,NA,1505,64,24,9,NA,NA,11960,1299,6174,3998,1241,2150,2488,31336,5574,113,12279,131,1525,2306,2009,8747,1937,32,NA,133,7115,NA,20,1082,101079
7,"2012-02-01",6707,4971,NA,NA,NA,NA,1399,70,27,7,NA,NA,10747,1245,5854,3750,1155,1922,2476,28480,5133,101,11343,122,1337,2164,1796,8158,1835,33,NA,152,6547,NA,20,948,92808
7,"2012-03-01",7909,5369,NA,NA,NA,NA,1457,77,30,9,NA,NA,12615,1398,6000,3829,1093,2154,3142,30903,5339,119,13295,166,1657,2433,2221,9139,1995,44,NA,193,7294,NA,26,1097,103909
7,"2012-04-01",8110,4935,NA,NA,NA,NA,1391,70,27,12,NA,NA,11706,1224,5390,3475,1086,2011,2568,28674,5085,125,12338,126,1555,2178,2045,8413,1892,25,NA,135,6880,NA,23,1078,95710
7,"2012-05-01",9743,5166,NA,NA,NA,NA,1557,70,22,10,NA,NA,13060,1290,5893,3848,1111,2333,3208,31888,5643,113,13362,144,1713,2463,2322,8980,1916,44,NA,196,7699,NA,30,1116,104937
7,"2012-06-01",9946,4772,NA,NA,NA,NA,1571,55,26,9,NA,NA,11362,1155,5356,3536,1014,2077,2921,29798,5487,140,11935,126,1563,2262,1984,8050,1761,33,NA,142,7272,NA,26,1070,96142
7,"2012-07-01",11385,4976,NA,NA,NA,NA,1548,66,12,9,NA,NA,12039,1161,5867,3866,1014,2055,3158,31789,5815,162,12210,126,1602,2326,2161,8447,1727,41,NA,139,7758,NA,22,1190,101342
7,"2012-08-01",9585,5064,NA,NA,NA,NA,1579,58,24,5,NA,NA,12643,1263,5687,3796,1021,2221,3391,32284,5460,147,13163,125,1751,2526,2321,8897,1750,37,NA,162,7849,NA,22,1220,104992
7,"2012-09-01",9132,4719,NA,NA,NA,NA,1441,61,21,9,NA,NA,11634,1258,5538,3650,1021,2254,3044,29224,5218,118,12227,135,1648,2220,2052,8403,1828,44,NA,132,7038,NA,22,1099,96507
7,"2012-10-01",9285,5048,NA,NA,NA,NA,1615,51,23,9,NA,NA,12788,1354,6017,3795,1169,2291,3296,31286,5108,132,12650,137,1699,2341,2326,9175,2017,44,NA,132,7475,NA,28,1119,103035
7,"2012-11-01",7488,4588,NA,NA,NA,NA,1543,62,23,8,NA,NA,11450,1251,5348,3501,979,2174,3079,27910,4876,72,11537,140,1478,2177,2020,8362,1920,30,NA,150,7062,NA,12,998,93656
7,"2012-12-01",7292,4901,NA,NA,NA,NA,1559,60,16,8,NA,NA,10358,1198,5217,3346,1000,1919,2469,25528,4853,106,10579,146,1288,1980,1716,7687,1910,36,NA,104,6893,NA,16,941,87140
7,"2013-01-01",7764,5782,NA,NA,NA,NA,1599,58,44,22,NA,NA,12865,1369,6056,3985,1129,2284,2492,30181,5186,114,11966,152,1512,2389,2109,8764,2217,46,NA,135,7457,NA,24,1039,101822
7,"2013-02-01",7285,5500,NA,NA,NA,NA,1489,63,26,20,NA,NA,11001,1298,5368,3487,1013,1979,2463,26445,4765,101,10829,155,1330,2218,1887,7904,1888,37,NA,125,6681,NA,25,840,90831
7,"2013-03-01",8426,6473,NA,NA,NA,NA,1653,73,44,13,NA,NA,12670,1420,5666,3580,1059,2205,3019,28979,5233,131,12533,147,1735,2433,2144,8756,1971,29,NA,149,7525,NA,23,1089,101790
7,"2013-04-01",9510,6319,NA,NA,NA,NA,1741,79,36,12,NA,NA,13244,1321,5656,3624,1053,2316,3510,30501,5314,162,12724,142,1723,2313,2346,9170,2065,45,NA,152,7796,NA,27,1202,105184
7,"2013-05-01",10441,6075,NA,NA,NA,NA,1847,73,37,10,NA,NA,12967,1252,5524,3590,1022,2300,3439,29956,5451,133,12587,132,1656,2554,2225,8813,1899,57,NA,148,7763,NA,33,1063,103447
7,"2013-06-01",10496,5494,NA,NA,NA,NA,1662,65,24,17,NA,NA,12916,1204,5206,3441,925,2086,3275,30232,5493,156,12523,126,1690,2347,2211,8382,1810,57,NA,115,7631,NA,29,1015,101047
7,"2013-07-01",11574,5744,NA,NA,NA,NA,1802,73,31,8,NA,NA,13390,1230,5548,3794,901,2277,3508,31766,6007,165,12671,126,1706,2554,2231,9016,2042,52,NA,154,8314,NA,26,1139,105762
7,"2013-08-01",10693,5723,NA,NA,NA,NA,1837,67,22,12,NA,NA,13616,1248,5583,3762,912,2253,3535,32444,5913,144,13212,145,1726,2562,2440,9091,1891,44,NA,155,8391,NA,33,1094,107311
7,"2013-09-01",9962,5351,NA,NA,NA,NA,1815,69,21,3,NA,NA,13514,1208,5601,3814,946,2145,3716,31098,5481,147,12996,160,1802,2504,2388,9043,1900,35,NA,166,8065,NA,28,1117,104684
7,"2013-10-01",9319,5568,NA,NA,NA,NA,1931,68,22,9,NA,NA,13947,1376,5919,3985,996,2130,3610,32278,5692,123,14019,148,1897,2757,2557,9783,2096,41,NA,189,8401,NA,44,1231,109807
7,"2013-11-01",7763,5281,NA,NA,NA,NA,1757,66,30,11,NA,NA,12835,1375,5614,3668,1055,2045,3358,29907,5412,95,12694,134,1703,2424,2232,8976,2073,24,NA,121,7819,NA,31,1108,101410
7,"2013-12-01",7705,5480,NA,NA,NA,NA,1813,61,19,20,NA,NA,11543,1365,5427,3567,979,1917,2524,27775,5452,98,11648,157,1451,2320,1948,8432,2107,31,NA,106,7777,NA,27,965,95073
8,"2003-01-01",2792,1187,NA,NA,NA,NA,171,NA,NA,NA,NA,NA,1173,394,2225,689,881,583,201,10438,2323,0,2365,15,64,449,643,1673,142,2,NA,64,1538,NA,NA,152,26171
8,"2003-02-01",2490,1226,NA,NA,NA,NA,176,NA,NA,NA,NA,NA,1230,373,2124,621,824,593,262,9429,2127,1,2212,5,73,417,612,1646,143,3,NA,37,1308,NA,NA,140,25161
8,"2003-03-01",2846,1298,NA,NA,NA,NA,171,NA,NA,NA,NA,NA,1232,357,2194,691,823,565,221,10280,2386,1,2344,7,85,448,662,1689,150,1,NA,50,1502,NA,NA,118,26295
8,"2003-04-01",3297,1217,NA,NA,NA,NA,194,NA,NA,NA,NA,NA,1316,364,2041,665,799,476,250,9890,2221,0,2253,9,65,434,603,1529,136,2,NA,60,1580,NA,NA,140,24651
8,"2003-05-01",3515,1240,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,1401,377,1998,648,798,575,265,10830,2432,0,2370,8,80,388,764,1655,145,3,NA,70,1845,NA,NA,160,26160
8,"2003-06-01",3698,1160,NA,NA,NA,NA,203,NA,NA,NA,NA,NA,1432,382,1888,610,748,564,271,10873,2403,0,2478,8,90,421,708,1577,152,0,NA,42,1815,NA,NA,167,26056
8,"2003-07-01",4570,1431,NA,NA,NA,NA,261,NA,NA,NA,NA,NA,1707,376,2192,732,868,637,338,12959,2794,2,2667,10,90,494,878,1737,181,1,NA,58,2386,NA,NA,196,30463
8,"2003-08-01",3761,1402,NA,NA,NA,NA,245,NA,NA,NA,NA,NA,1752,412,2234,811,787,667,407,12806,2904,1,2833,18,112,511,864,1824,180,2,NA,74,2440,NA,NA,180,30753
8,"2003-09-01",3840,1390,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,1854,430,2296,822,820,634,364,12958,2764,0,2955,21,124,514,936,1960,182,1,NA,70,2272,NA,NA,196,31236
8,"2003-10-01",3471,1342,NA,NA,NA,NA,280,NA,NA,NA,NA,NA,1889,463,2335,816,855,647,388,12640,2732,0,2974,15,132,547,924,1895,195,2,NA,83,2232,NA,NA,173,30906
8,"2003-11-01",3034,1252,NA,NA,NA,NA,279,NA,NA,NA,NA,NA,1739,418,2154,748,790,664,356,11616,2456,1,2673,10,123,429,781,1911,191,0,NA,81,1968,NA,NA,173,28592
8,"2003-12-01",3043,1254,NA,NA,NA,NA,289,NA,NA,NA,NA,NA,1526,417,2140,724,722,616,276,11032,2433,1,2640,17,118,424,744,1894,217,1,NA,61,1934,NA,NA,153,27678
8,"2004-01-01",3192,1357,NA,NA,NA,NA,249,NA,NA,NA,NA,NA,1715,481,2349,866,800,696,271,12168,2683,0,2930,9,110,522,844,2070,227,1,NA,96,2016,NA,NA,190,30727
8,"2004-02-01",3691,1389,NA,NA,NA,NA,275,NA,NA,NA,NA,NA,1618,406,2221,770,780,668,280,11274,2511,0,2779,21,122,515,757,1896,220,1,NA,69,1907,NA,NA,157,29844
8,"2004-03-01",6131,1604,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,2129,490,2393,828,805,672,374,12445,2592,1,3161,17,150,648,899,2224,229,3,NA,79,2076,NA,NA,215,33020
8,"2004-04-01",5044,1377,NA,NA,NA,NA,258,NA,NA,NA,NA,NA,1819,426,2123,727,767,624,279,11500,2594,2,2762,16,110,525,792,1915,205,0,NA,74,2020,NA,NA,210,28916
8,"2004-05-01",4694,1385,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,1943,420,2178,796,796,754,355,11872,2731,2,2994,15,114,539,899,2021,232,0,NA,83,2402,NA,NA,177,30341
8,"2004-06-01",4986,1449,NA,NA,NA,NA,295,NA,NA,NA,NA,NA,1821,404,2131,773,745,729,330,12580,2764,3,2793,20,139,535,909,1898,234,1,NA,71,2369,NA,NA,184,30565
8,"2004-07-01",4588,1508,NA,NA,NA,NA,328,NA,NA,NA,NA,NA,1875,400,2285,878,765,733,392,12822,2878,2,2970,16,128,577,950,1992,218,1,NA,73,2578,NA,NA,187,31812
8,"2004-08-01",4902,1666,NA,NA,NA,NA,322,NA,NA,NA,NA,NA,2080,453,2448,939,834,720,379,13577,2930,1,3127,11,115,598,1005,2081,227,1,NA,78,2631,NA,NA,195,33641
8,"2004-09-01",4525,1375,NA,NA,NA,NA,287,NA,NA,NA,NA,NA,1965,427,2337,820,795,659,380,11699,2604,0,2832,15,112,514,940,1995,231,1,NA,77,2288,NA,NA,165,29949
8,"2004-10-01",4029,1371,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,1835,405,2213,825,754,658,342,11755,2622,0,2854,22,118,434,826,1997,253,2,NA,64,2157,NA,NA,165,29383
8,"2004-11-01",3339,1330,NA,NA,NA,NA,283,NA,NA,NA,NA,NA,1884,472,2226,798,791,641,345,11237,2500,0,2776,22,130,475,796,1968,237,2,NA,56,2063,NA,NA,159,28760
8,"2004-12-01",3206,1297,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,1698,424,2072,760,730,666,250,11142,2475,2,2630,15,116,431,723,1816,234,2,NA,57,2107,NA,NA,163,27926
8,"2005-01-01",3405,1394,NA,NA,NA,NA,276,NA,NA,NA,NA,NA,1880,454,2445,917,805,756,325,11903,2559,0,2952,20,136,506,779,2081,229,1,NA,61,2124,NA,NA,172,30725
8,"2005-02-01",3212,1341,NA,NA,NA,NA,280,NA,NA,NA,NA,NA,1786,393,2155,784,726,718,276,10563,2329,0,2619,16,109,457,729,1920,225,0,NA,60,1901,NA,NA,157,27936
8,"2005-03-01",4117,1603,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,2259,455,2416,856,873,734,386,11966,2505,0,3073,13,155,526,780,2211,273,0,NA,88,2127,NA,NA,190,32147
8,"2005-04-01",4397,1483,NA,NA,NA,NA,321,NA,NA,NA,NA,NA,2025,441,2333,843,847,727,353,11035,2469,1,3016,18,135,532,776,2162,265,2,NA,77,2018,NA,NA,193,30241
8,"2005-05-01",5018,1496,NA,NA,NA,NA,329,NA,NA,NA,NA,NA,2130,459,2311,875,761,810,376,11698,2592,1,3112,13,173,508,813,2112,245,0,NA,77,2462,NA,NA,209,31732
8,"2005-06-01",4900,1522,NA,NA,NA,NA,311,NA,NA,NA,NA,NA,2196,449,2182,813,742,799,415,11949,2721,0,2946,9,120,502,873,1989,205,0,NA,87,2411,NA,NA,157,31196
8,"2005-07-01",5167,1587,NA,NA,NA,NA,328,NA,NA,NA,NA,NA,1994,411,2162,844,675,856,397,12683,2851,0,2927,13,126,549,960,2004,231,0,NA,81,2635,NA,NA,196,31941
8,"2005-08-01",4513,1610,NA,NA,NA,NA,385,NA,NA,NA,NA,NA,2219,495,2387,899,791,811,432,12891,2829,1,3087,18,145,575,1014,2195,277,1,NA,87,2642,NA,NA,188,33254
8,"2005-09-01",3802,1466,NA,NA,NA,NA,339,NA,NA,NA,NA,NA,2001,433,2260,930,699,750,384,11671,2647,0,2959,19,122,514,954,1983,226,2,NA,80,2419,NA,NA,188,30518
8,"2005-10-01",4028,1485,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,2053,489,2427,968,713,781,441,11814,2565,0,3106,22,161,458,910,2030,244,1,NA,70,2313,NA,NA,194,31228
8,"2005-11-01",3550,1383,NA,NA,NA,NA,296,NA,NA,NA,NA,NA,2017,476,2188,872,680,760,391,11255,2461,0,2973,15,141,456,848,2153,296,1,NA,62,2215,NA,NA,191,29875
8,"2005-12-01",3531,1334,NA,NA,NA,NA,294,NA,NA,NA,NA,NA,1832,467,2256,936,716,774,307,11401,2554,1,2911,21,130,470,787,2027,294,0,NA,57,2400,NA,NA,172,29985
8,"2006-01-01",4145,1684,NA,NA,NA,NA,397,NA,NA,NA,NA,NA,2164,514,2566,966,823,940,378,12440,2694,0,3053,15,150,580,933,2314,331,2,NA,56,2222,NA,NA,207,33940
8,"2006-02-01",3005,1377,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,1804,460,2155,803,687,711,232,10305,2301,2,2841,24,142,471,767,1977,324,0,NA,56,2027,NA,NA,168,28136
8,"2006-03-01",4036,1664,NA,NA,NA,NA,369,NA,NA,NA,NA,NA,2420,534,2456,872,841,802,578,12208,2650,0,3233,21,152,497,822,2256,326,1,NA,70,2296,NA,NA,191,33394
8,"2006-04-01",4273,1516,NA,NA,NA,NA,311,NA,NA,NA,NA,NA,2014,447,2104,785,647,777,478,10811,2409,0,3005,11,121,523,802,1970,305,2,NA,83,2366,NA,NA,194,30451
8,"2006-05-01",5739,1682,NA,NA,NA,NA,355,NA,NA,NA,NA,NA,2365,441,2286,859,749,872,637,12485,2787,1,3158,12,172,573,984,1927,288,0,NA,70,2739,NA,NA,229,33779
8,"2006-06-01",5593,1632,NA,NA,NA,NA,343,NA,NA,NA,NA,NA,2077,426,2162,850,672,871,420,12116,2695,1,2894,15,118,510,855,1830,285,1,NA,73,2547,NA,NA,187,31353
8,"2006-07-01",5885,1622,NA,NA,NA,NA,395,NA,NA,NA,NA,NA,2255,477,2436,978,704,921,573,13157,2832,0,3023,15,149,523,981,1963,259,1,NA,86,2758,NA,NA,209,33689
8,"2006-08-01",4997,1641,NA,NA,NA,NA,376,NA,NA,NA,NA,NA,2333,461,2462,913,788,856,584,12699,2775,1,3154,22,134,531,981,1991,275,4,NA,91,2674,NA,NA,204,33601
8,"2006-09-01",4463,1504,NA,NA,NA,NA,402,NA,NA,NA,NA,NA,2083,426,2284,962,645,811,494,12176,2695,1,2953,13,143,488,891,1955,284,2,NA,85,2497,NA,NA,199,31682
8,"2006-10-01",3782,1492,NA,NA,NA,NA,355,NA,NA,NA,NA,NA,2314,470,2439,999,735,729,533,12333,2674,2,3134,17,145,514,965,2129,335,1,NA,87,2528,NA,NA,233,32762
8,"2006-11-01",3707,1392,NA,NA,NA,NA,330,NA,NA,NA,NA,NA,2185,517,2435,951,771,716,479,11725,2556,1,2980,13,149,480,849,2045,305,6,NA,72,2243,NA,NA,191,31099
8,"2006-12-01",3609,1405,NA,NA,NA,NA,343,NA,NA,NA,NA,NA,2035,464,2295,853,712,677,412,10932,2504,4,2804,26,125,429,838,2123,355,8,NA,66,2274,NA,NA,199,29735
8,"2007-01-01",4140,1676,NA,NA,NA,NA,398,NA,NA,NA,NA,NA,2369,516,2583,1000,810,745,424,12091,2553,2,3120,20,165,492,938,2222,343,12,NA,93,2362,NA,NA,200,32951
8,"2007-02-01",3719,1451,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,2065,449,2228,830,681,673,419,10518,2298,4,2830,24,160,467,774,2052,318,9,NA,70,2222,NA,NA,234,29221
8,"2007-03-01",4687,1776,NA,NA,NA,NA,407,NA,NA,NA,NA,NA,2497,573,2690,997,829,769,546,12279,2674,2,3403,19,180,608,932,2418,429,3,NA,78,2551,NA,NA,212,34799
8,"2007-04-01",4538,1607,NA,NA,NA,NA,374,NA,NA,NA,NA,NA,2278,483,2372,900,721,821,523,11042,2554,1,3084,15,154,555,866,2241,353,2,NA,75,2377,NA,NA,234,31783
8,"2007-05-01",5385,1604,NA,NA,NA,NA,367,NA,NA,NA,NA,NA,2690,492,2473,972,738,856,648,12348,2903,1,3210,23,135,581,941,2192,352,2,NA,78,2775,NA,NA,249,34031
8,"2007-06-01",6341,1620,NA,NA,NA,NA,420,NA,NA,NA,NA,NA,2380,454,2405,935,738,847,536,12276,2828,1,3079,16,174,525,880,2102,367,1,NA,62,2699,NA,NA,240,32774
8,"2007-07-01",6106,1678,NA,NA,NA,NA,455,NA,NA,NA,NA,NA,2396,520,2434,969,707,830,574,13109,3030,2,3194,19,172,592,1038,2228,360,0,NA,71,2868,NA,NA,234,34369
